Time stamp sent long;Time stamp sent short [microseconds];Time stamp received long;Time stamp received short [microseconds];Infrared_FrontRight;Infrared_Rear;Infrared_RearRight;UltraSonic_FrontCenter;UltraSonic_FrontRight;UltraSonic_RearRight
2017-02-09 20:38:08.922302;1486672688922302;2017-02-09 20:38:08.928575;1486672688928575;-1;-1;-1;19.3341;2.80778;2.92986
2017-02-09 20:38:09.20509;1486672689020509;2017-02-09 20:38:09.21531;1486672689021531;-1;-1;-1;19.2359;2.80778;2.92986
2017-02-09 20:38:09.123592;1486672689123592;2017-02-09 20:38:09.126175;1486672689126175;-1;-1;-1;19.1369;2.80778;2.92986
2017-02-09 20:38:09.228573;1486672689228573;2017-02-09 20:38:09.229688;1486672689229688;-1;-1;-1;19.0374;2.80778;2.92986
2017-02-09 20:38:09.326532;1486672689326532;2017-02-09 20:38:09.327530;1486672689327530;-1;-1;-1;18.939;2.80778;2.92986
2017-02-09 20:38:09.424344;1486672689424344;2017-02-09 20:38:09.425779;1486672689425779;-1;-1;-1;18.8397;2.80778;2.92986
2017-02-09 20:38:09.521158;1486672689521158;2017-02-09 20:38:09.521837;1486672689521837;-1;-1;-1;18.7415;2.80778;2.92986
2017-02-09 20:38:09.620774;1486672689620774;2017-02-09 20:38:09.621772;1486672689621772;-1;-1;-1;18.6426;2.80778;2.92986
2017-02-09 20:38:09.720754;1486672689720754;2017-02-09 20:38:09.721825;1486672689721825;-1;-1;-1;18.5439;2.80778;2.92986
2017-02-09 20:38:09.821285;1486672689821285;2017-02-09 20:38:09.821675;1486672689821675;-1;-1;-1;18.4391;2.80778;2.92986
2017-02-09 20:38:09.922819;1486672689922819;2017-02-09 20:38:09.930590;1486672689930590;-1;-1;-1;18.3425;2.80778;2.92986
2017-02-09 20:38:10.20969;1486672690020969;2017-02-09 20:38:10.21842;1486672690021842;-1;-1;-1;18.246;2.80778;2.92986
2017-02-09 20:38:10.120745;1486672690120745;2017-02-09 20:38:10.121379;1486672690121379;2.30147;-1;-1;18.1489;2.80778;2.95141
2017-02-09 20:38:10.221043;1486672690221043;2017-02-09 20:38:10.223092;1486672690223092;2.30007;-1;-1;18.05;2.80778;3.01098
2017-02-09 20:38:10.326509;1486672690326509;2017-02-09 20:38:10.327311;1486672690327311;2.30219;-1;-1;17.9516;2.80778;3.07228
2017-02-09 20:38:10.429785;1486672690429785;2017-02-09 20:38:10.430990;1486672690430990;2.30219;-1;-1;17.8527;2.80778;3.13597
2017-02-09 20:38:10.520996;1486672690520996;2017-02-09 20:38:10.521842;1486672690521842;2.30219;-1;-1;17.8522;2.80778;3.20446
2017-02-09 20:38:10.623328;1486672690623328;2017-02-09 20:38:10.624349;1486672690624349;2.30219;-1;-1;17.8522;2.80778;3.26979
2017-02-09 20:38:10.721007;1486672690721007;2017-02-09 20:38:10.721960;1486672690721960;2.30219;-1;-1;17.8522;2.80778;3.33724
2017-02-09 20:38:10.827389;1486672690827389;2017-02-09 20:38:10.828993;1486672690828993;2.30219;-1;-1;17.8522;2.80778;3.40819
2017-02-09 20:38:10.924883;1486672690924883;2017-02-09 20:38:10.926048;1486672690926048;2.30219;-1;-1;17.8522;2.80778;3.47993
2017-02-09 20:38:11.22667;1486672691022667;2017-02-09 20:38:11.24122;1486672691024122;2.30219;-1;-1;17.8522;2.80778;3.55266
2017-02-09 20:38:11.120929;1486672691120929;2017-02-09 20:38:11.121968;1486672691121968;2.30219;-1;-1;17.8522;2.80778;3.62748
2017-02-09 20:38:11.229050;1486672691229050;2017-02-09 20:38:11.231895;1486672691231895;2.30219;-1;-1;17.8522;2.80778;3.70289
2017-02-09 20:38:11.320790;1486672691320790;2017-02-09 20:38:11.322936;1486672691322936;2.30219;-1;-1;17.8522;3.52907;3.78234
2017-02-09 20:38:11.423252;1486672691423252;2017-02-09 20:38:11.424300;1486672691424300;2.30219;-1;-1;17.8522;3.45624;3.85764
2017-02-09 20:38:11.524974;1486672691524974;2017-02-09 20:38:11.525948;1486672691525948;2.30219;-1;-1;17.8522;3.38193;3.93676
2017-02-09 20:38:11.621977;1486672691621977;2017-02-09 20:38:11.624588;1486672691624588;2.30219;-1;-1;17.8522;3.30894;4.01692
2017-02-09 20:38:11.720553;1486672691720553;2017-02-09 20:38:11.721592;1486672691721592;2.30219;-1;-1;17.8522;3.23365;4.10232
2017-02-09 20:38:11.824074;1486672691824074;2017-02-09 20:38:11.825018;1486672691825018;2.30219;-1;-1;17.8522;3.16828;4.17891
2017-02-09 20:38:11.925748;1486672691925748;2017-02-09 20:38:11.930865;1486672691930865;2.30219;-1;-1;17.8522;3.10033;4.2984
2017-02-09 20:38:12.23979;1486672692023979;2017-02-09 20:38:12.29888;1486672692029888;2.30219;-1;-1;17.8522;3.03385;4.42109
2017-02-09 20:38:12.122050;1486672692122050;2017-02-09 20:38:12.122844;1486672692122844;2.30219;-1;2.30133;17.8522;2.96943;4.54352
2017-02-09 20:38:12.223603;1486672692223603;2017-02-09 20:38:12.230250;1486672692230250;2.30219;-1;2.3001;17.8522;2.90733;4.66535
2017-02-09 20:38:12.320636;1486672692320636;2017-02-09 20:38:12.324324;1486672692324324;2.30219;-1;2.30219;17.8522;2.84716;4.78764
2017-02-09 20:38:12.420882;1486672692420882;2017-02-09 20:38:12.426542;1486672692426542;2.30219;-1;2.30219;17.8522;2.80778;4.90996
2017-02-09 20:38:12.521121;1486672692521121;2017-02-09 20:38:12.522131;1486672692522131;2.30219;-1;2.30219;17.8522;2.80778;5.03233
2017-02-09 20:38:12.621922;1486672692621922;2017-02-09 20:38:12.622673;1486672692622673;2.30219;-1;2.30219;17.8522;2.80778;5.15488
2017-02-09 20:38:12.725114;1486672692725114;2017-02-09 20:38:12.729470;1486672692729470;2.30219;-1;2.30219;17.8522;2.80778;5.27723
2017-02-09 20:38:12.820575;1486672692820575;2017-02-09 20:38:12.821900;1486672692821900;2.30128;-1;2.30219;17.8522;2.80778;5.39968
2017-02-09 20:38:12.928739;1486672692928739;2017-02-09 20:38:12.929860;1486672692929860;2.30012;-1;2.30219;17.8522;2.80778;5.52205
2017-02-09 20:38:13.22794;1486672693022794;2017-02-09 20:38:13.23625;1486672693023625;2.82433;-1;2.30219;17.8522;2.80778;5.64388
2017-02-09 20:38:13.121535;1486672693121535;2017-02-09 20:38:13.122763;1486672693122763;-1;-1;2.30219;19.0039;2.80778;5.76689
2017-02-09 20:38:13.220575;1486672693220575;2017-02-09 20:38:13.223207;1486672693223207;-1;-1;2.30219;19.0039;2.80778;5.88865
2017-02-09 20:38:13.320992;1486672693320992;2017-02-09 20:38:13.321986;1486672693321986;-1;-1;2.30219;19.0039;2.80778;6.01169
2017-02-09 20:38:13.420965;1486672693420965;2017-02-09 20:38:13.421947;1486672693421947;-1;-1;2.30219;19.0039;2.80778;6.14103
2017-02-09 20:38:13.521224;1486672693521224;2017-02-09 20:38:13.523611;1486672693523611;-1;-1;2.30219;19.0039;2.80778;6.25628
2017-02-09 20:38:13.620955;1486672693620955;2017-02-09 20:38:13.623054;1486672693623054;-1;-1;2.30219;19.0039;2.80778;6.37866
2017-02-09 20:38:13.726291;1486672693726291;2017-02-09 20:38:13.727138;1486672693727138;-1;-1;2.30219;19.0039;2.80778;6.50283
2017-02-09 20:38:13.825418;1486672693825418;2017-02-09 20:38:13.826282;1486672693826282;-1;-1;2.30219;19.0039;2.80778;2.80778
2017-02-09 20:38:13.923839;1486672693923839;2017-02-09 20:38:13.924950;1486672693924950;2.30101;-1;2.30219;19.0039;2.80778;2.80778
2017-02-09 20:38:14.20669;1486672694020669;2017-02-09 20:38:14.21607;1486672694021607;2.30014;-1;2.30219;19.0039;2.80778;2.80778
2017-02-09 20:38:14.120624;1486672694120624;2017-02-09 20:38:14.121232;1486672694121232;2.30219;-1;2.30219;19.0039;2.80778;2.80778
2017-02-09 20:38:14.222191;1486672694222191;2017-02-09 20:38:14.222724;1486672694222724;2.30219;-1;2.30219;19.0039;2.80778;2.80778
2017-02-09 20:38:14.320607;1486672694320607;2017-02-09 20:38:14.321506;1486672694321506;2.30219;-1;2.30219;19.0039;2.80778;2.80778
2017-02-09 20:38:14.427615;1486672694427615;2017-02-09 20:38:14.428436;1486672694428436;2.30219;-1;2.30219;19.0039;2.80778;2.80778
2017-02-09 20:38:14.520711;1486672694520711;2017-02-09 20:38:14.521687;1486672694521687;2.29202;-1;2.31077;17.9949;2.7783;2.83801
2017-02-09 20:38:14.621039;1486672694621039;2017-02-09 20:38:14.621977;1486672694621977;2.28575;-1;2.3158;16.3717;2.76053;2.85626
2017-02-09 20:38:14.720584;1486672694720584;2017-02-09 20:38:14.722589;1486672694722589;2.28384;-1;2.31727;16.219;2.7552;2.86172
2017-02-09 20:38:14.820717;1486672694820717;2017-02-09 20:38:14.826291;1486672694826291;2.28557;-1;2.31596;16.3562;2.76001;2.85683
2017-02-09 20:38:14.923650;1486672694923650;2017-02-09 20:38:14.927766;1486672694927766;2.29129;-1;2.31164;17.9141;2.77597;2.84078
2017-02-09 20:38:15.20701;1486672695020701;2017-02-09 20:38:15.21778;1486672695021778;2.30004;-1;2.30495;18.7327;2.80066;2.81628
2017-02-09 20:38:15.122274;1486672695122274;2017-02-09 20:38:15.123713;1486672695123713;2.31048;-1;2.29382;20.0011;2.83545;2.78236
2017-02-09 20:38:15.220771;1486672695220771;2017-02-09 20:38:15.222349;1486672695222349;2.32279;-1;2.27894;25.0847;2.87982;2.74002
2017-02-09 20:38:15.321423;1486672695321423;2017-02-09 20:38:15.322615;1486672695322615;2.33704;-1;2.26087;25.1724;2.93331;2.69018
2017-02-09 20:38:15.420813;1486672695420813;2017-02-09 20:38:15.421869;1486672695421869;2.35285;-1;2.23962;-1;2.99561;2.63366
2017-02-09 20:38:15.520937;1486672695520937;2017-02-09 20:38:15.522103;1486672695522103;2.3714;-1;2.21306;-1;3.07299;2.56583
2017-02-09 20:38:15.623709;1486672695623709;2017-02-09 20:38:15.624816;1486672695624816;2.38807;-1;2.1867;-1;3.14808;2.5017
2017-02-09 20:38:15.720744;1486672695720744;2017-02-09 20:38:15.721693;1486672695721693;2.40711;-1;2.15427;-1;3.23999;2.42623
2017-02-09 20:38:15.820944;1486672695820944;2017-02-09 20:38:15.822608;1486672695822608;2.43173;-1;2.1192;-1;3.33792;2.34872
2017-02-09 20:38:15.920739;1486672695920739;2017-02-09 20:38:15.921419;1486672695921419;2.46185;-1;2.07886;-1;3.44975;2.264
2017-02-09 20:38:16.24587;1486672696024587;2017-02-09 20:38:16.26223;1486672696026223;2.49565;-1;2.03543;-1;3.56889;2.17764
2017-02-09 20:38:16.128904;1486672696128904;2017-02-09 20:38:16.129682;1486672696129682;2.54953;-1;1.9859;-1;3.70445;2.08435
2017-02-09 20:38:16.220913;1486672696220913;2017-02-09 20:38:16.221682;1486672696221682;2.76041;-1;1.93286;-1;3.84908;1.98995
2017-02-09 20:38:16.330841;1486672696330841;2017-02-09 20:38:16.331506;1486672696331506;-1;-1;1.87352;-1;4.01182;1.89003
2017-02-09 20:38:16.420846;1486672696420846;2017-02-09 20:38:16.422162;1486672696422162;-1;-1;1.80844;-1;4.19203;1.78653
2017-02-09 20:38:16.520498;1486672696520498;2017-02-09 20:38:16.521391;1486672696521391;-1;-1;1.73685;-1;4.39386;1.67898
2017-02-09 20:38:16.620742;1486672696620742;2017-02-09 20:38:16.621839;1486672696621839;-1;-1;1.66029;-1;4.61488;1.57035
2017-02-09 20:38:16.720562;1486672696720562;2017-02-09 20:38:16.721697;1486672696721697;-1;-1;1.57747;-1;4.86245;1.45923
2017-02-09 20:38:16.827385;1486672696827385;2017-02-09 20:38:16.828650;1486672696828650;-1;-1;1.49055;-1;6.47684;1.34885
2017-02-09 20:38:16.923449;1486672696923449;2017-02-09 20:38:16.925962;1486672696925962;-1;-1;1.39599;-1;6.89917;-1
2017-02-09 20:38:17.29904;1486672697029904;2017-02-09 20:38:17.36148;1486672697036148;-1;-1;1.29454;-1;7.39076;-1
2017-02-09 20:38:17.124884;1486672697124884;2017-02-09 20:38:17.125425;1486672697125425;-1;-1;1.18601;-1;7.9706;-1
2017-02-09 20:38:17.221244;1486672697221244;2017-02-09 20:38:17.221649;1486672697221649;-1;-1;1.06803;-1;8.68014;-1
2017-02-09 20:38:17.321895;1486672697321895;2017-02-09 20:38:17.322378;1486672697322378;2.51261;-1;0.938001;-1;9.92763;5.11764
2017-02-09 20:38:17.421106;1486672697421106;2017-02-09 20:38:17.421411;1486672697421411;2.49333;-1;0.802776;-1;10.0562;4.32285
2017-02-09 20:38:17.528365;1486672697528365;2017-02-09 20:38:17.528883;1486672697528883;2.46876;-1;0.789328;-1;10.1855;3.88804
2017-02-09 20:38:17.621956;1486672697621956;2017-02-09 20:38:17.622545;1486672697622545;2.43873;-1;0.885185;-1;10.8191;3.60595
2017-02-09 20:38:17.721465;1486672697721465;2017-02-09 20:38:17.722180;1486672697722180;2.40242;-1;0.969597;-1;15.5967;3.39823
2017-02-09 20:38:17.820787;1486672697820787;2017-02-09 20:38:17.821354;1486672697821354;2.35931;-1;1.04317;-1;17.3904;3.23376
2017-02-09 20:38:17.926984;1486672697926984;2017-02-09 20:38:17.927587;1486672697927587;2.30857;-1;1.10708;-1;28.6057;3.09608
2017-02-09 20:38:18.20624;1486672698020624;2017-02-09 20:38:18.21562;1486672698021562;2.24868;-1;1.16278;-1;-1;2.97528
2017-02-09 20:38:18.120640;1486672698120640;2017-02-09 20:38:18.121441;1486672698121441;2.17779;-1;1.21121;-1;-1;2.86572
2017-02-09 20:38:18.221002;1486672698221002;2017-02-09 20:38:18.221823;1486672698221823;2.09482;-1;1.25239;-1;-1;2.76519
2017-02-09 20:38:18.320516;1486672698320516;2017-02-09 20:38:18.322524;1486672698322524;1.99656;-1;1.28734;-1;-1;2.67044
2017-02-09 20:38:18.426452;1486672698426452;2017-02-09 20:38:18.427271;1486672698427271;1.87989;-1;1.31641;-1;-1;2.58007
2017-02-09 20:38:18.526238;1486672698526238;2017-02-09 20:38:18.526804;1486672698526804;1.73935;-1;1.34013;-1;-1;2.49231
2017-02-09 20:38:18.620711;1486672698620711;2017-02-09 20:38:18.621536;1486672698621536;1.57526;-1;1.35794;-1;-1;2.40928
2017-02-09 20:38:18.720839;1486672698720839;2017-02-09 20:38:18.722263;1486672698722263;1.37621;-1;1.37098;-1;-1;2.32782
2017-02-09 20:38:18.820693;1486672698820693;2017-02-09 20:38:18.826847;1486672698826847;1.13155;-1;1.3794;-1;-1;2.24742
2017-02-09 20:38:18.924405;1486672698924405;2017-02-09 20:38:18.924798;1486672698924798;0.825994;-1;1.38333;-1;-1;2.16771
2017-02-09 20:38:19.20737;1486672699020737;2017-02-09 20:38:19.21316;1486672699021316;0.864785;-1;1.38286;-1;-1;2.08862
2017-02-09 20:38:19.120855;1486672699120855;2017-02-09 20:38:19.121919;1486672699121919;0.936885;-1;1.37811;-1;-1;2.01035
2017-02-09 20:38:19.223139;1486672699223139;2017-02-09 20:38:19.225485;1486672699225485;1.00449;-1;1.36911;-1;-1;1.93148
2017-02-09 20:38:19.325504;1486672699325504;2017-02-09 20:38:19.326590;1486672699326590;1.06657;-1;1.35601;-1;-1;1.85311
2017-02-09 20:38:19.420557;1486672699420557;2017-02-09 20:38:19.427587;1486672699427587;1.12817;-1;1.3377;-1;-1;1.76922
2017-02-09 20:38:19.520664;1486672699520664;2017-02-09 20:38:19.521924;1486672699521924;1.17769;-1;1.31723;-1;-1;1.69435
2017-02-09 20:38:19.622821;1486672699622821;2017-02-09 20:38:19.624795;1486672699624795;1.22571;-1;1.29194;-1;-1;1.61542
2017-02-09 20:38:19.725999;1486672699725999;2017-02-09 20:38:19.726853;1486672699726853;1.26988;-1;1.26164;-1;1.55352;1.53457
2017-02-09 20:38:19.820931;1486672699820931;2017-02-09 20:38:19.822447;1486672699822447;1.30605;-1;1.22357;-1;1.64323;1.45298
2017-02-09 20:38:19.923149;1486672699923149;2017-02-09 20:38:19.924118;1486672699924118;1.29828;-1;1.2158;-1;1.63346;1.44375
2017-02-09 20:38:20.21194;1486672700021194;2017-02-09 20:38:20.22081;1486672700022081;1.29088;-1;1.20841;-1;1.62415;1.43497
2017-02-09 20:38:20.121294;1486672700121294;2017-02-09 20:38:20.124899;1486672700124899;1.28389;-1;1.20141;-1;1.61535;1.42666
2017-02-09 20:38:20.220667;1486672700220667;2017-02-09 20:38:20.221930;1486672700221930;1.27718;-1;1.1947;-1;1.60691;1.4187
2017-02-09 20:38:20.328530;1486672700328530;2017-02-09 20:38:20.329591;1486672700329591;1.27076;-1;1.18828;-1;1.59883;1.41107
2017-02-09 20:38:20.421082;1486672700421082;2017-02-09 20:38:20.422357;1486672700422357;1.26488;-1;1.1824;-1;1.59144;1.40409
2017-02-09 20:38:20.520660;1486672700520660;2017-02-09 20:38:20.529664;1486672700529664;1.25915;-1;1.17667;-1;1.58423;1.39729
2017-02-09 20:38:20.620503;1486672700620503;2017-02-09 20:38:20.621464;1486672700621464;1.25381;-1;1.17133;-1;1.57751;1.39095
2017-02-09 20:38:20.721399;1486672700721399;2017-02-09 20:38:20.722037;1486672700722037;1.24871;-1;1.16623;-1;1.57109;1.38489
2017-02-09 20:38:20.820685;1486672700820685;2017-02-09 20:38:20.821761;1486672700821761;1.24391;-1;1.16143;-1;1.56505;1.37919
2017-02-09 20:38:20.923582;1486672700923582;2017-02-09 20:38:20.926115;1486672700926115;1.23934;-1;1.15686;-1;1.5593;1.37377
2017-02-09 20:38:21.22066;1486672701022066;2017-02-09 20:38:21.23920;1486672701023920;1.23506;-1;1.15258;-1;1.55392;1.36868
2017-02-09 20:38:21.121167;1486672701121167;2017-02-09 20:38:21.122732;1486672701122732;1.23101;-1;1.14854;-1;1.54883;1.36388
2017-02-09 20:38:21.221072;1486672701221072;2017-02-09 20:38:21.223833;1486672701223833;1.22707;-1;1.14459;-1;1.54387;-1
2017-02-09 20:38:21.320772;1486672701320772;2017-02-09 20:38:21.323381;1486672701323381;1.22361;-1;1.14113;-1;1.53951;-1
2017-02-09 20:38:21.420694;1486672701420694;2017-02-09 20:38:21.428256;1486672701428256;1.22024;-1;1.13776;-1;1.53527;-1
2017-02-09 20:38:21.533993;1486672701533993;2017-02-09 20:38:21.535056;1486672701535056;1.21705;-1;1.13458;-1;1.53126;-1
2017-02-09 20:38:21.620933;1486672701620933;2017-02-09 20:38:21.622141;1486672701622141;1.21407;-1;1.13159;-1;1.52751;-1
2017-02-09 20:38:21.720706;1486672701720706;2017-02-09 20:38:21.722881;1486672701722881;1.21131;-1;1.12883;-1;1.52404;-1
2017-02-09 20:38:21.826101;1486672701826101;2017-02-09 20:38:21.827392;1486672701827392;1.20871;-1;1.12623;-1;1.52077;-1
2017-02-09 20:38:21.922556;1486672701922556;2017-02-09 20:38:21.925233;1486672701925233;1.20628;-1;1.1238;-1;1.5177;-1
2017-02-09 20:38:22.20695;1486672702020695;2017-02-09 20:38:22.27566;1486672702027566;1.20397;-1;1.12149;-1;1.5148;-1
2017-02-09 20:38:22.120660;1486672702120660;2017-02-09 20:38:22.122205;1486672702122205;1.20191;-1;1.11943;-1;1.5122;-1
2017-02-09 20:38:22.221580;1486672702221580;2017-02-09 20:38:22.222671;1486672702222671;1.19983;-1;1.11735;-1;1.50959;-1
2017-02-09 20:38:22.325647;1486672702325647;2017-02-09 20:38:22.326771;1486672702326771;1.19812;-1;1.11583;-1;1.50744;-1
2017-02-09 20:38:22.421123;1486672702421123;2017-02-09 20:38:22.424424;1486672702424424;1.19634;-1;1.1157;-1;1.5052;-1
2017-02-09 20:38:22.523018;1486672702523018;2017-02-09 20:38:22.524312;1486672702524312;1.19487;-1;1.17437;-1;1.50336;-1
2017-02-09 20:38:22.627199;1486672702627199;2017-02-09 20:38:22.629326;1486672702629326;1.19342;-1;1.58844;-1;1.50153;-1
2017-02-09 20:38:22.721955;1486672702721955;2017-02-09 20:38:22.724742;1486672702724742;1.1921;-1;1.96666;-1;1.49987;-1
2017-02-09 20:38:22.824067;1486672702824067;2017-02-09 20:38:22.824775;1486672702824775;1.19089;-1;2.31279;-1;1.49834;-1
2017-02-09 20:38:22.928485;1486672702928485;2017-02-09 20:38:22.929441;1486672702929441;1.18977;-1;2.63139;-1;1.49694;-1
2017-02-09 20:38:23.21023;1486672703021023;2017-02-09 20:38:23.22218;1486672703022218;1.18874;-1;-1;-1;1.49563;-1
2017-02-09 20:38:23.121953;1486672703121953;2017-02-09 20:38:23.123321;1486672703123321;1.18783;-1;-1;-1;1.4945;-1
2017-02-09 20:38:23.221281;1486672703221281;2017-02-09 20:38:23.222177;1486672703222177;1.187;-1;-1;-1;1.49345;-1
2017-02-09 20:38:23.320606;1486672703320606;2017-02-09 20:38:23.322018;1486672703322018;1.18624;-1;-1;-1;1.4925;-1
2017-02-09 20:38:23.420484;1486672703420484;2017-02-09 20:38:23.421690;1486672703421690;1.18557;-1;-1;-1;1.49164;-1
2017-02-09 20:38:23.520856;1486672703520856;2017-02-09 20:38:23.523320;1486672703523320;1.18496;-1;-1;-1;1.49088;-1
2017-02-09 20:38:23.620656;1486672703620656;2017-02-09 20:38:23.622997;1486672703622997;1.18443;-1;-1;-1;1.49021;-1
2017-02-09 20:38:23.720573;1486672703720573;2017-02-09 20:38:23.721636;1486672703721636;1.18396;-1;-1;-1;1.48962;-1
2017-02-09 20:38:23.820886;1486672703820886;2017-02-09 20:38:23.822205;1486672703822205;1.18354;-1;-1;-1;1.4891;-1
2017-02-09 20:38:23.927608;1486672703927608;2017-02-09 20:38:23.928591;1486672703928591;1.1832;-1;-1;-1;1.48866;-1
2017-02-09 20:38:24.26498;1486672704026498;2017-02-09 20:38:24.27763;1486672704027763;1.1829;-1;-1;-1;1.48829;-1
2017-02-09 20:38:24.121725;1486672704121725;2017-02-09 20:38:24.123631;1486672704123631;1.18265;-1;-1;-1;1.48798;-1
2017-02-09 20:38:24.221207;1486672704221207;2017-02-09 20:38:24.223273;1486672704223273;1.18245;-1;-1;-1;1.48772;-1
2017-02-09 20:38:24.321162;1486672704321162;2017-02-09 20:38:24.322262;1486672704322262;1.18229;-1;-1;-1;1.48752;-1
2017-02-09 20:38:24.422715;1486672704422715;2017-02-09 20:38:24.424193;1486672704424193;1.18217;-1;-1;-1;1.48738;-1
2017-02-09 20:38:24.521302;1486672704521302;2017-02-09 20:38:24.523343;1486672704523343;1.1821;-1;-1;-1;1.48728;-1
2017-02-09 20:38:24.621361;1486672704621361;2017-02-09 20:38:24.622425;1486672704622425;1.18205;-1;-1;-1;1.48722;-1
2017-02-09 20:38:24.721504;1486672704721504;2017-02-09 20:38:24.722773;1486672704722773;1.18204;-1;-1;-1;1.48721;-1
2017-02-09 20:38:24.821437;1486672704821437;2017-02-09 20:38:24.822680;1486672704822680;1.18203;-1;-1;-1;1.4872;-1
2017-02-09 20:38:24.928380;1486672704928380;2017-02-09 20:38:24.930445;1486672704930445;1.18202;-1;-1;-1;1.48719;-1
2017-02-09 20:38:25.21300;1486672705021300;2017-02-09 20:38:25.23508;1486672705023508;1.18202;-1;-1;-1;1.48718;-1
2017-02-09 20:38:25.124809;1486672705124809;2017-02-09 20:38:25.126789;1486672705126789;1.18201;-1;-1;-1;1.48717;-1
2017-02-09 20:38:25.221959;1486672705221959;2017-02-09 20:38:25.222679;1486672705222679;1.182;-1;-1;-1;1.48716;-1
2017-02-09 20:38:25.320928;1486672705320928;2017-02-09 20:38:25.321980;1486672705321980;1.18199;-1;-1;-1;1.48715;-1
2017-02-09 20:38:25.421737;1486672705421737;2017-02-09 20:38:25.422935;1486672705422935;1.18198;-1;-1;-1;1.48713;-1
2017-02-09 20:38:25.520792;1486672705520792;2017-02-09 20:38:25.521815;1486672705521815;1.18197;-1;-1;-1;1.48712;-1
2017-02-09 20:38:25.620921;1486672705620921;2017-02-09 20:38:25.622302;1486672705622302;1.18196;-1;-1;-1;1.48711;-1
2017-02-09 20:38:25.720924;1486672705720924;2017-02-09 20:38:25.722241;1486672705722241;1.18195;-1;-1;-1;1.4871;-1
2017-02-09 20:38:25.822345;1486672705822345;2017-02-09 20:38:25.823195;1486672705823195;1.18194;-1;-1;-1;1.48709;-1
2017-02-09 20:38:25.926962;1486672705926962;2017-02-09 20:38:25.927968;1486672705927968;1.18194;-1;-1;-1;1.48708;-1
2017-02-09 20:38:26.23465;1486672706023465;2017-02-09 20:38:26.27961;1486672706027961;1.18193;-1;-1;-1;1.48707;-1
2017-02-09 20:38:26.120927;1486672706120927;2017-02-09 20:38:26.125784;1486672706125784;1.18192;-1;-1;-1;1.48706;-1
2017-02-09 20:38:26.221053;1486672706221053;2017-02-09 20:38:26.223101;1486672706223101;1.18191;-1;-1;-1;1.48704;-1
2017-02-09 20:38:26.322134;1486672706322134;2017-02-09 20:38:26.324254;1486672706324254;1.1819;-1;-1;-1;1.48703;-1
2017-02-09 20:38:26.422116;1486672706422116;2017-02-09 20:38:26.424980;1486672706424980;1.18189;-1;-1;-1;1.48702;-1
2017-02-09 20:38:26.530773;1486672706530773;2017-02-09 20:38:26.531803;1486672706531803;1.18188;-1;-1;-1;1.48701;-1
2017-02-09 20:38:26.630114;1486672706630114;2017-02-09 20:38:26.633132;1486672706633132;1.18187;-1;-1;-1;1.487;-1
2017-02-09 20:38:26.721024;1486672706721024;2017-02-09 20:38:26.725075;1486672706725075;1.18186;-1;-1;-1;1.48699;-1
2017-02-09 20:38:26.821484;1486672706821484;2017-02-09 20:38:26.823042;1486672706823042;1.18185;-1;-1;-1;1.48698;-1
2017-02-09 20:38:26.921994;1486672706921994;2017-02-09 20:38:26.924073;1486672706924073;1.18185;-1;-1;-1;1.48696;-1
2017-02-09 20:38:27.21166;1486672707021166;2017-02-09 20:38:27.23247;1486672707023247;1.18184;-1;-1;-1;1.48695;-1
2017-02-09 20:38:27.121346;1486672707121346;2017-02-09 20:38:27.122748;1486672707122748;1.18183;-1;-1;-1;1.48694;-1
2017-02-09 20:38:27.229003;1486672707229003;2017-02-09 20:38:27.229709;1486672707229709;1.18182;-1;-1;-1;1.48693;-1
2017-02-09 20:38:27.321128;1486672707321128;2017-02-09 20:38:27.321775;1486672707321775;1.18181;-1;-1;-1;1.48692;-1
2017-02-09 20:38:27.420753;1486672707420753;2017-02-09 20:38:27.421550;1486672707421550;1.1818;-1;-1;-1;1.48691;-1
2017-02-09 20:38:27.525880;1486672707525880;2017-02-09 20:38:27.526583;1486672707526583;1.18179;-1;-1;-1;1.4869;-1
2017-02-09 20:38:27.622074;1486672707622074;2017-02-09 20:38:27.622649;1486672707622649;1.18178;-1;-1;-1;1.48689;-1
2017-02-09 20:38:27.721119;1486672707721119;2017-02-09 20:38:27.721509;1486672707721509;1.18177;-1;-1;-1;1.48687;-1
2017-02-09 20:38:27.823031;1486672707823031;2017-02-09 20:38:27.823793;1486672707823793;1.18176;-1;-1;-1;1.48686;-1
2017-02-09 20:38:27.924967;1486672707924967;2017-02-09 20:38:27.925588;1486672707925588;1.18176;-1;-1;-1;1.48685;-1
2017-02-09 20:38:28.25067;1486672708025067;2017-02-09 20:38:28.25609;1486672708025609;1.18175;-1;-1;-1;1.48684;-1
2017-02-09 20:38:28.121322;1486672708121322;2017-02-09 20:38:28.121690;1486672708121690;1.18174;-1;-1;-1;1.48683;-1
2017-02-09 20:38:28.222394;1486672708222394;2017-02-09 20:38:28.223160;1486672708223160;1.18173;-1;-1;-1;1.48682;-1
2017-02-09 20:38:28.324300;1486672708324300;2017-02-09 20:38:28.324743;1486672708324743;1.18172;-1;-1;-1;1.48681;-1
2017-02-09 20:38:28.420960;1486672708420960;2017-02-09 20:38:28.421415;1486672708421415;1.18171;-1;-1;-1;1.4868;-1
2017-02-09 20:38:28.524049;1486672708524049;2017-02-09 20:38:28.524459;1486672708524459;1.1817;-1;-1;-1;1.48678;-1
